EmployeeID,FirstName,LastName,DateOfBirth,Gender,DepartmentCode,JobTitle,AnnualSalary,HireDate,TerminationDate,EmploymentStatus,TermReason,EmployeeSatisfaction,PerformanceRating,Site
201208,Rebecca,Spieß,26/12/1970,F,IT,IT Technician,100000,01/06/2018,04/07/2021,Terminated,Resignation,3,2,Berlin
201209,Jens-Uwe,Wirth,27/12/1994,F,IT,DevOps Engineer,97520,12/04/2018,,Active,,4,3,Berlin
201210,Lisa,Etzler,06/07/1973,F,IT,IT Manager,76320,07/08/2018,,Active,,2,4,Berlin
201211,Maria,Patterson,23/02/1976,M,IT,Security Analyst,51940,22/09/2018,22/02/2019,Terminated,Layoff,4,3,Berlin
201212,Nino,Pincherle,09/02/1978,F,IT,Cloud Engineer,94340,26/03/2018,24/04/2019,Terminated,Layoff,4,3,Berlin
201213,Hajo,Jüttner,19/11/1980,M,IT,Systems Administrator,56180,12/05/2018,,Active,,3,4,Berlin
201214,Noémi,Lévy,28/10/1992,M,IT,Cloud Engineer,84800,25/09/2018,,Active,,3,3,Berlin
201215,Slawomir,Textor,11/10/1978,F,IT,IT Technician,76320,20/03/2018,20/10/2018,Terminated,Other,4,4,Berlin
201216,Andreas,Mühle,20/09/1982,M,IT,Security Analyst,80560,26/04/2018,,Active,,2,2,Berlin
201217,Dajana,Ditschlerin,23/08/1975,F,IT,Network Engineer,97520,03/01/2018,,Active,,3,4,Berlin
201218,Anett,Schulz,05/02/1989,M,IT,IT Manager,64660,10/08/2018,01/09/2018,Terminated,Resignation,2,4,Berlin
201219,Steve,Heinrich,12/12/1974,M,IT,IT Manager,55120,04/02/2018,02/09/2020,Terminated,Layoff,2,3,Berlin
201220,Hans-Wilhelm,Tschentscher,15/10/1992,F,IT,IT Technician,55120,07/04/2018,,Active,,4,3,Berlin
201221,Fatma,Schaaf,21/11/1985,M,IT,Systems Administrator,66780,30/06/2018,12/05/2024,Terminated,Retirement,3,4,Berlin
201222,Arif,Nette,29/07/1971,F,IT,Security Analyst,100000,10/08/2018,09/08/2019,Terminated,Resignation,2,4,Berlin
201223,Ekkehard,Schmidt,09/04/1979,M,IT,IT Manager,100000,23/01/2018,,Active,,4,4,Berlin
201224,Silvester,Barkholz,27/06/1990,F,IT,Cloud Engineer,63600,23/09/2018,,Active,,3,3,Berlin
201225,Dimitrios,Becker,05/02/1971,M,IT,IT Technician,68900,24/07/2018,29/08/2018,Terminated,Resignation,4,3,Berlin
201226,Bogdan,van der Dussen,30/11/1988,M,IT,IT Manager,61480,01/08/2018,,Active,,4,5,Berlin
201227,Ortwin,Neuschäfer,13/09/1997,F,IT,Cloud Engineer,87980,28/03/2018,13/03/2019,Terminated,Retirement,2,3,Berlin
201228,John,Lin,10/03/1998,F,IT,DevOps Engineer,50880,16/08/2018,,Active,,4,4,Berlin
201229,Volkhard,Holsten,04/04/1976,F,IT,Security Analyst,53000,17/09/2018,,Active,,3,4,Berlin
201230,Rudi,Renner,30/01/1973,F,IT,Security Analyst,92220,08/03/2018,,Active,,2,5,Berlin
201231,Cosimo,Gude,23/06/1989,F,IT,Network Engineer,55120,13/07/2018,18/03/2022,Terminated,Resignation,4,4,Berlin
201232,Henri,Picard,16/04/1977,M,IT,IT Manager,95400,19/08/2018,11/04/2024,Terminated,Retirement,3,4,Berlin
201233,Anett,Klotz,20/11/1995,F,IT,Security Analyst,47700,05/07/2018,20/06/2025,Terminated,Resignation,3,5,Berlin
201234,Flavio,Bartoli,20/03/1996,F,IT,Security Analyst,67840,12/09/2018,23/12/2023,Terminated,Other,3,4,Berlin
201235,Anna-Maria,Heinrich,16/07/1981,M,IT,Systems Administrator,51940,07/01/2018,16/01/2019,Terminated,Resignation,3,3,Berlin
201236,Corinna,Tintzmann,12/08/1987,M,IT,IT Technician,100000,19/08/2018,,Active,,1,4,Berlin
201237,Anto,Spieß,15/10/1970,M,IT,Security Analyst,83740,19/02/2018,06/08/2020,Terminated,Layoff,2,3,Berlin
201238,Julien,Lucas,02/10/1973,F,RD,Data Scientist,78440,20/02/2018,09/02/2021,Terminated,Layoff,2,4,Paris
201239,Monica,Hodge,08/09/1976,F,SALES,Business Developer,94340,12/02/2018,11/10/2022,Terminated,Resignation,1,2,Milan
201240,Monica,Villadicani,02/06/1982,M,IT,Network Engineer,60420,11/02/2018,15/01/2024,Terminated,Layoff,3,4,Milan
201241,Gilda,Rust,04/11/1990,F,OPS,Process Engineer,33920,01/03/2018,16/07/2023,Terminated,Resignation,3,4,Berlin
201242,Françoise,Didier,07/03/1977,F,HR,HR Director,67840,20/02/2018,21/11/2019,Terminated,Retirement,4,2,Paris
201243,Cirillo,Tedesco,02/01/1992,M,MGMT,Executive Director,134620,06/02/2018,,Active,,1,4,Paris
201244,Éléonore,Parent,01/11/1976,F,RD,Software Engineer,132500,22/03/2018,10/06/2021,Terminated,Retirement,4,4,Paris
201245,Marcel,Duhamel,10/07/2000,F,RD,R&D Manager,134620,02/04/2018,,Active,,4,3,Paris
201246,Urte,Trubin,27/02/1971,F,SALES,Business Developer,84800,11/04/2018,17/07/2018,Terminated,Resignation,4,3,Milan
201247,Irmgard,Gehringer,04/02/1974,F,IT,Systems Administrator,73140,16/03/2018,,Active,,4,4,Milan
201248,Hans Jörg,Römer,02/10/1977,M,OPS,Logistics Coordinator,70000,28/03/2018,11/04/2021,Terminated,Other,3,4,Berlin
201249,Édouard,Barbier,18/04/1976,F,MGMT,VP Operations,125080,30/03/2018,,Active,,3,5,Paris
201250,Adèle,Philippe,10/07/1999,M,RD,Data Scientist,140000,31/03/2018,,Active,,4,4,Paris
201251,Jérôme,Millet,27/11/1976,F,RD,Research Scientist,140000,12/04/2018,,Active,,4,4,Paris
201252,Carla,Raimondi,08/04/1978,F,SALES,Senior Account Manager,64660,17/04/2018,,Active,,2,4,Milan
201253,Durante,Franzese,09/02/1986,F,IT,IT Technician,76320,12/04/2018,,Active,,1,4,Milan
201254,Camilla,Zacchia,18/04/1977,M,IT,IT Technician,100000,13/04/2018,,Active,,2,1,Milan
201255,Marcus,Sloan,31/05/1973,M,OPS,Operations Manager,68900,20/04/2018,24/03/2021,Terminated,Resignation,2,3,Berlin
201256,Josette,Léger,05/04/1993,M,HR,HR Manager,44520,08/04/2018,,Active,,4,1,Paris
201257,Bernard,Lamy,01/12/2000,F,MGMT,General Manager,128260,13/05/2018,16/06/2020,Terminated,Resignation,3,4,Paris
201258,Auguste,Jacob,05/02/1980,M,RD,Data Scientist,79500,20/05/2018,,Active,,1,1,Paris
201259,Alexandrie,Tessier,21/09/2000,M,RD,Senior Engineer,112360,24/05/2018,12/01/2023,Terminated,Layoff,3,4,Paris
201260,Silvia,Dellucci,27/01/1982,F,SALES,Sales Manager,60420,19/05/2018,09/02/2025,Terminated,Resignation,4,5,Milan
201261,Domenico,Pietrangeli,01/07/1982,F,SALES,Account Manager,58300,28/05/2018,,Active,,3,3,Milan
201262,Dario,Cremonesi,01/01/1986,M,IT,DevOps Engineer,67840,24/05/2018,,Active,,2,3,Milan
201263,Joseph,Henry,16/07/1986,M,IT,Cloud Engineer,84800,27/05/2018,29/01/2025,Terminated,Resignation,3,3,Milan
201264,Loni,Hamann,21/04/1995,F,OPS,Operations Analyst,70000,04/05/2018,21/12/2020,Terminated,Resignation,3,3,Berlin
201265,Maggie,Pruvost,17/10/1971,M,ADMIN,Office Manager,56180,21/05/2018,,Active,,4,4,Paris
201266,Kimberly,Cordova,07/10/1990,F,MGMT,VP Operations,81620,11/05/2018,23/03/2020,Terminated,Resignation,3,4,Paris
201267,Kari,Cooke,07/06/1979,M,RD,Senior Engineer,78440,14/06/2018,,Active,,3,5,Paris
201268,Hélène,Berthelot,31/10/1982,F,RD,R&D Manager,106000,04/06/2018,,Active,,4,3,Paris
201269,Tonino,Antonacci,10/05/1974,M,SALES,Business Developer,100000,02/06/2018,07/05/2025,Terminated,Resignation,3,3,Milan
201270,Graziella,Navarria,24/08/1985,M,IT,Security Analyst,71020,08/07/2018,,Active,,3,3,Milan
201271,Karl-Georg,Killer,16/03/1978,M,OPS,Process Engineer,45580,21/06/2018,,Active,,3,4,Berlin
201272,Nicolas,Merle,15/09/1972,M,RD,Senior Engineer,112360,04/07/2018,,Active,,2,3,Paris
201273,Pauline,Lombard,21/03/1987,F,RD,ML Engineer,132500,02/07/2018,04/10/2021,Terminated,Resignation,4,3,Paris
201274,Fulvio,Gilardoni,09/10/1984,M,SALES,Sales Representative,55120,17/07/2018,,Active,,4,3,Milan
201275,Ottavio,Aporti,03/06/1978,F,SALES,Business Developer,92220,12/07/2018,13/08/2025,Terminated,Resignation,4,4,Milan
201276,Eva,Berlusconi,03/07/1980,M,IT,Systems Administrator,63600,08/07/2018,,Active,,4,5,Milan
201277,Trudi,Jähn,18/12/1973,M,OPS,Operations Manager,62540,09/08/2018,01/12/2020,Terminated,Layoff,3,4,Berlin
201278,Bernfried,Weihmann,29/04/1970,F,OPS,Supply Chain Specialist,46640,27/06/2018,,Active,,2,4,Berlin
201279,Arthur,Lagarde,07/03/1994,F,ADMIN,Administrative Assistant,58300,09/08/2018,13/11/2020,Terminated,Layoff,3,4,Paris
201280,Alix,Nguyen,12/12/1975,M,MGMT,Country Manager,140000,04/07/2018,30/06/2019,Terminated,Retirement,2,3,Paris
201281,Simone,Olivier,01/05/1978,F,RD,R&D Manager,131440,03/08/2018,05/08/2023,Terminated,Retirement,3,3,Paris
201282,Suzanne,Boulanger,19/07/1999,F,RD,Lead Engineer,98580,31/08/2018,,Active,,3,5,Paris
201283,Sandra,Stein,06/12/1972,F,SALES,Regional Director,90100,21/08/2018,,Active,,3,3,Milan
201284,Sylvia,Sermonti,20/10/1988,F,IT,Systems Administrator,75260,15/08/2018,10/01/2020,Terminated,Resignation,4,4,Milan
201285,Beatrix,Reising,20/05/1987,F,OPS,Logistics Coordinator,70000,25/08/2018,,Active,,4,3,Berlin
201286,David,Guichard,21/07/1986,F,ADMIN,Administrative Assistant,55120,07/09/2018,,Active,,1,4,Paris
201287,Tristan,Delmas,06/03/1980,F,MGMT,Executive Director,110240,23/08/2018,,Active,,3,4,Paris
201288,Dierk,Preiß,14/12/1999,M,RD,R&D Manager,109180,25/09/2018,,Active,,3,2,Paris
201289,Ugo,Strangio,26/06/1991,F,SALES,Business Developer,83740,26/09/2018,,Active,,4,4,Milan
201290,Hans-Helmut,Kobelt,26/05/1993,M,IT,Network Engineer,65720,11/10/2018,,Active,,4,1,Berlin
201291,Fatma,Mende,15/01/1992,M,OPS,Production Supervisor,64660,21/09/2018,,Active,,3,3,Berlin
201292,Ilka,Sorgatz,05/08/1980,F,OPS,Supply Chain Specialist,47700,11/09/2018,,Active,,4,4,Berlin
201293,Bertrand,Bertrand,04/04/1993,F,HR,HR Generalist,63600,13/09/2018,,Active,,4,4,Paris
201294,Laure,Ledoux,23/11/1983,F,MGMT,Department Director,125080,26/09/2018,,Active,,3,4,Paris
201295,Adrien,Lambert,21/11/1998,F,RD,ML Engineer,98580,05/10/2018,,Active,,3,4,Paris
201296,Sabatino,Cappelli,10/06/1987,M,SALES,Account Manager,76320,13/10/2018,16/07/2024,Terminated,Other,4,3,Milan
201297,Wolf,Henschel,09/09/1984,M,IT,Network Engineer,96460,14/10/2018,,Active,,4,3,Berlin
201298,Erdal,Ritter,22/06/1982,M,OPS,Production Supervisor,49820,18/10/2018,,Active,,2,4,Berlin
201299,Joseph,Lévy,30/03/1985,F,ADMIN,Administrative Coordinator,57240,29/10/2018,29/10/2022,Terminated,Retirement,2,3,Paris
201300,Adrienne,Dupont,01/05/1970,M,MGMT,VP Operations,136740,24/10/2018,14/11/2020,Terminated,Resignation,3,4,Paris
201301,Bernard,Coulon,29/10/1979,F,RD,Lead Engineer,125080,06/11/2018,01/11/2021,Terminated,Retirement,4,4,Paris
201302,Angelo,Mazzanti,15/01/1983,M,SALES,Business Developer,55120,25/11/2018,13/08/2019,Terminated,Resignation,3,5,Milan
201303,Wolf-Dieter,Meister,30/06/1974,M,IT,Network Engineer,58300,11/11/2018,05/12/2021,Terminated,Layoff,3,2,Berlin
201304,Janine,Kraus,09/03/1975,M,OPS,Logistics Coordinator,41340,15/11/2018,07/03/2022,Terminated,Retirement,2,3,Berlin
201305,Timothy,Curry,30/10/1980,M,OPS,Operations Manager,53000,20/11/2018,,Active,,4,4,Berlin
201306,Isaac,Weber,10/09/1981,M,MGMT,Country Manager,111300,02/11/2018,18/10/2025,Terminated,Layoff,3,4,Paris
201307,Ivanka,Langern,21/08/1976,M,RD,Senior Engineer,140000,03/01/2019,,Active,,2,4,Paris
201308,Lucie,Ribeiro,03/12/1991,F,RD,Lead Engineer,102820,07/12/2018,,Active,,3,4,Paris
201309,Ermes,Sinisi,16/07/1979,M,SALES,Sales Representative,92220,15/12/2018,,Active,,4,4,Milan
201310,Guglielmo,Antelami,08/12/1998,F,IT,IT Manager,49820,08/12/2018,09/06/2020,Terminated,Resignation,2,3,Milan
201311,Daniela,Misicher,09/07/1996,F,OPS,Operations Manager,45360,10/01/2019,29/07/2023,Terminated,Resignation,3,4,Berlin
201312,Manon,Lefort,14/07/1987,F,HR,Talent Acquisition Specialist,35640,05/01/2019,12/01/2019,Terminated,Resignation,3,5,Paris
201313,Jean,Duval,22/10/1970,F,MGMT,General Manager,96460,29/11/2018,,Active,,4,4,Paris
201314,Drago,Koch II,18/06/1995,M,RD,Research Scientist,136080,17/01/2019,04/04/2020,Terminated,Resignation,3,3,Paris
201315,Atenulf,Cainero,22/03/1972,M,SALES,Senior Account Manager,76320,27/12/2018,,Active,,2,4,Milan
201316,Kimberly,Warren,20/03/1985,M,IT,Systems Administrator,75600,22/01/2019,,Active,,2,4,Milan
201317,Loretta,Dovara,09/07/1988,M,IT,IT Manager,87980,30/12/2018,18/01/2021,Terminated,Resignation,4,3,Milan
201318,Gunnar,Eberhardt,14/03/1998,F,OPS,Operations Manager,57240,03/02/2019,10/02/2025,Terminated,Layoff,4,3,Berlin
201319,Felicitas,Oestrovsky,07/07/1978,M,OPS,Supply Chain Specialist,63720,10/01/2019,,Active,,4,5,Berlin
201320,Rémy,Ramos,08/06/1999,M,HR,HR Assistant,42120,06/01/2019,01/06/2020,Terminated,Layoff,3,4,Paris
201321,Claudine,Mercier,10/09/1993,M,MGMT,Country Manager,102600,25/01/2019,04/05/2019,Terminated,Layoff,3,5,Paris
201322,Pierre,Voisin,09/02/1976,M,RD,Senior Engineer,140000,13/03/2019,17/09/2020,Terminated,Other,4,3,Paris
201323,Sandro,Casini,12/06/1995,F,SALES,Account Manager,69120,25/02/2019,06/09/2020,Terminated,Retirement,4,4,Milan
201324,Horst,Hölzenbecher,10/04/1991,M,IT,IT Technician,95040,07/03/2019,,Active,,4,4,Berlin
201325,Maike,Zorbach,07/06/1999,M,IT,DevOps Engineer,84240,11/03/2019,06/04/2022,Terminated,Other,4,3,Milan
201326,Ana,Johann,11/11/1999,M,OPS,Production Supervisor,36720,25/02/2019,,Active,,3,3,Berlin
201327,Juliane,Hesse,08/04/1980,M,OPS,Operations Manager,39960,05/03/2019,24/02/2020,Terminated,Retirement,3,3,Berlin
201328,William,Morales,28/12/1998,M,HR,HR Assistant,37800,14/02/2019,,Active,,4,3,Paris
201329,Manon,Vaillant,24/01/1978,M,ADMIN,Administrative Assistant,45360,24/02/2019,06/01/2025,Terminated,Retirement,1,4,Paris
201330,Susan,Gérard,07/08/1978,F,MGMT,General Manager,140000,12/03/2019,,Active,,3,4,Paris
201331,Margaret,Morel,15/02/1971,F,RD,ML Engineer,137160,22/03/2019,26/02/2024,Terminated,Other,3,4,Paris
201332,Claude,Turpin,19/06/1982,F,RD,ML Engineer,137160,29/03/2019,,Active,,3,1,Paris
201333,Mirco,Marsili,21/01/1984,F,SALES,Sales Manager,57240,05/04/2019,03/04/2019,Terminated,Resignation,3,3,Milan
201334,Maurizio,Müller,14/02/1994,F,IT,IT Technician,66960,31/03/2019,22/12/2019,Terminated,Resignation,3,3,Berlin
201335,Paolo,Warmer,07/02/1982,M,OPS,Supply Chain Specialist,62640,23/03/2019,,Active,,4,3,Berlin
201336,Magnus,Hein,08/01/1987,M,OPS,Production Supervisor,41040,31/03/2019,,Active,,4,3,Berlin
201337,Alex,Buisson,25/09/1994,M,HR,L&D Specialist,47520,17/03/2019,16/03/2019,Terminated,Resignation,4,4,Paris
201338,Nathalie,Peltier,27/03/1994,M,ADMIN,Receptionist,45360,10/04/2019,22/11/2021,Terminated,Layoff,4,3,Paris
201339,Eugène,Leclerc,15/08/1993,M,MGMT,VP Operations,118800,18/04/2019,,Active,,3,4,Paris
201340,Christine,Andre,09/04/1987,M,RD,Senior Engineer,79920,29/05/2019,,Active,,4,4,Paris
201341,Dominique,Pinto,09/10/1999,M,RD,ML Engineer,104760,18/05/2019,,Active,,4,3,Paris
201342,Carmelo,Pasolini,26/12/1992,M,RD,Data Scientist,96120,02/05/2019,10/09/2019,Terminated,Resignation,3,4,Paris
201343,Agnolo,Turati,18/07/1977,F,SALES,Regional Director,69120,15/05/2019,,Active,,3,4,Milan
201344,Samira,Becker,20/03/1998,F,IT,Cloud Engineer,49680,28/04/2019,23/06/2019,Terminated,Resignation,4,4,Berlin
201345,Daria,Gentilini,01/03/1976,M,IT,Cloud Engineer,69120,15/04/2019,04/03/2020,Terminated,Layoff,2,3,Milan
201346,Baldur,Bauer,30/01/1979,F,OPS,Logistics Coordinator,66960,12/05/2019,,Active,,3,4,Berlin
201347,Wanda,Roht,11/02/1982,M,HR,L&D Specialist,65880,01/05/2019,,Active,,3,4,Paris
201348,Jérôme,Georges,26/07/2000,F,ADMIN,Administrative Coordinator,49680,24/04/2019,,Active,,3,3,Paris
201349,Vincent,Gimenez,22/04/1981,M,MGMT,Executive Director,119880,26/04/2019,12/09/2020,Terminated,Layoff,2,4,Paris
201350,Roger,Étienne,27/09/1984,M,RD,Data Scientist,125280,03/06/2019,,Active,,3,3,Paris
201351,Grégoire,Valentin,17/08/1988,M,RD,Research Scientist,124200,16/05/2019,07/01/2023,Terminated,Resignation,4,5,Paris
201352,Miranda,Gray,20/11/1972,M,SALES,Sales Manager,62640,19/05/2019,07/09/2022,Terminated,Other,3,4,Milan
201353,Edoardo,Bonanno,13/09/1970,F,SALES,Business Developer,63720,29/05/2019,28/02/2020,Terminated,Layoff,4,3,Milan
201354,Costantino,Soffici,06/01/1979,F,IT,Security Analyst,90720,30/05/2019,24/08/2021,Terminated,Resignation,2,3,Milan
201355,Mauro,Carnera,10/03/1995,F,IT,Security Analyst,88560,21/06/2019,10/03/2021,Terminated,Resignation,3,4,Berlin
201356,Jakob,Wohlgemut,18/09/1978,F,OPS,Logistics Coordinator,36720,29/05/2019,,Active,,3,4,Berlin
201357,Brigitte,Alexandre,03/08/1978,M,HR,L&D Specialist,61560,26/05/2019,28/10/2021,Terminated,Other,4,3,Paris
201358,Clémence,Evrard,27/02/1986,M,ADMIN,Executive Assistant,37800,19/05/2019,06/01/2022,Terminated,Layoff,3,3,Paris
201359,Julie,Hoffman,15/02/1993,F,MGMT,Executive Director,115560,30/05/2019,,Active,,4,4,Paris
201360,Brigitte,Labbé,27/12/1996,F,RD,Research Scientist,100440,11/07/2019,09/09/2025,Terminated,Retirement,2,3,Paris
201361,Marguerite,Regnier,15/04/1976,M,RD,Senior Engineer,131760,08/07/2019,,Active,,1,3,Paris
201362,Girolamo,Gremese,04/10/1971,M,SALES,Business Developer,81000,08/06/2019,,Active,,4,4,Milan
201363,Pierpaolo,Tanzini,29/06/1986,M,SALES,Account Manager,100000,17/07/2019,17/11/2025,Terminated,Retirement,4,5,Milan
201364,Luciano,Maspero,11/04/1987,M,IT,Network Engineer,89640,12/07/2019,10/10/2020,Terminated,Layoff,3,3,Milan
201365,Waltraud,Schinke,20/04/1984,M,OPS,Production Supervisor,50760,17/06/2019,01/11/2022,Terminated,Other,3,3,Berlin
201366,Marietta,Barth,03/07/1973,F,OPS,Process Engineer,61560,19/06/2019,18/11/2021,Terminated,Resignation,4,3,Berlin
201367,Édith,Lévy,14/05/1996,M,HR,Talent Acquisition Specialist,69120,07/06/2019,15/03/2022,Terminated,Retirement,1,4,Paris
201368,Joseph,Nguyen,06/08/1988,F,ADMIN,Office Manager,60000,20/07/2019,,Active,,3,3,Paris
201369,Alexandria,Bonneau,21/10/1999,F,MGMT,Executive Director,140000,26/06/2019,20/03/2022,Terminated,Layoff,4,3,Paris
201370,Thibault,Fischer,10/05/1973,F,RD,Research Scientist,140000,27/08/2019,16/10/2020,Terminated,Resignation,2,4,Paris
201371,Imelda,Carpaccio,11/09/1983,F,SALES,Sales Manager,81000,24/07/2019,,Active,,4,4,Milan
201372,Flavia,Santi,15/05/1973,F,IT,IT Manager,100000,30/07/2019,20/07/2020,Terminated,Resignation,2,4,Milan
201373,Sigmar,Conradi,20/12/1999,M,IT,IT Manager,95040,29/07/2019,,Active,,3,4,Berlin
201374,Türkan,Haering,12/06/1992,M,OPS,Production Supervisor,50760,29/07/2019,17/08/2025,Terminated,Resignation,3,4,Berlin
201375,Madeleine,Marchand,28/03/1999,M,HR,L&D Specialist,70000,14/07/2019,14/11/2020,Terminated,Resignation,4,5,Paris
201376,Hortense,Reynaud,21/11/1992,F,MGMT,CTO,123120,09/08/2019,24/06/2025,Terminated,Resignation,4,4,Paris
201377,Tristan,Grondin,26/08/1994,F,RD,Senior Engineer,140000,13/09/2019,25/12/2019,Terminated,Resignation,4,3,Paris
201378,Roger,Lebreton,19/02/1992,F,RD,ML Engineer,82080,21/08/2019,,Active,,2,3,Paris
201379,Ranieri,Carli,01/09/1990,F,SALES,Sales Manager,100000,14/08/2019,03/10/2021,Terminated,Layoff,4,4,Milan
201380,Emilio,Bazzi,10/08/1985,F,IT,IT Manager,72360,11/09/2019,15/08/2021,Terminated,Layoff,3,5,Milan
201381,Leonardo,Camuccini,24/01/1975,M,IT,Systems Administrator,50760,15/08/2019,30/03/2020,Terminated,Resignation,3,4,Milan
201382,Janett,Weinhage,24/06/1997,M,OPS,Operations Manager,38880,29/08/2019,,Active,,4,3,Berlin
201383,Gunhild,Loos,17/07/1979,M,OPS,Production Supervisor,70000,03/09/2019,18/02/2020,Terminated,Resignation,3,3,Berlin
201384,Jérôme,Vallée,05/05/1996,M,ADMIN,Administrative Coordinator,45360,27/08/2019,,Active,,4,5,Paris
201385,Hortense,Hardy,23/04/1987,M,MGMT,CTO,93960,19/08/2019,,Active,,4,3,Paris
201386,Timothée,Joseph,02/04/1973,F,RD,Research Scientist,127440,04/10/2019,23/08/2025,Terminated,Resignation,4,3,Paris
201387,Jasmine,Parker,23/01/1986,F,SALES,Regional Director,48600,20/10/2019,09/04/2020,Terminated,Resignation,4,5,Milan
201388,Nathalie,Simon,21/05/1972,F,SALES,Account Manager,58320,25/09/2019,,Active,,2,4,Milan
201389,Herbert,Schleich,21/11/1983,F,IT,Security Analyst,87480,07/10/2019,,Active,,2,3,Berlin
201390,Adriano,Aulenti,26/11/1998,F,OPS,Production Supervisor,44280,25/09/2019,,Active,,3,4,Berlin
201391,Zlatko,Trubin,02/02/1991,M,OPS,Supply Chain Specialist,46440,23/09/2019,11/09/2020,Terminated,Layoff,3,1,Berlin
201392,Étienne,Diallo,14/01/1989,F,HR,Talent Acquisition Specialist,38880,20/09/2019,14/12/2020,Terminated,Resignation,4,3,Paris
201393,Lorraine,Hervé,18/07/1976,F,MGMT,CTO,123120,21/09/2019,,Active,,2,4,Paris
201394,Lucio,Scarpa,21/08/1978,M,RD,Software Engineer,140000,30/10/2019,,Active,,3,2,Paris
201395,Christian,Leonard,20/04/1971,F,RD,Software Engineer,140000,24/10/2019,27/04/2020,Terminated,Retirement,3,4,Paris
201396,Piergiorgio,Burcardo,14/08/1992,M,SALES,Account Manager,100000,31/10/2019,,Active,,3,1,Milan
201397,Alessia,Salvini,16/10/1989,F,IT,Cloud Engineer,64800,26/10/2019,12/12/2020,Terminated,Layoff,3,3,Milan
201398,Gilberto,Giunti,30/04/1989,M,IT,DevOps Engineer,84240,14/10/2019,,Active,,3,5,Milan
201399,Lidwina,Hentschel,15/04/1981,F,OPS,Logistics Coordinator,54000,15/10/2019,26/10/2020,Terminated,Layoff,4,4,Berlin
201400,Dustin,Ward,21/10/1983,M,OPS,Process Engineer,49680,12/10/2019,,Active,,4,4,Berlin
201401,Dorothée,Chauvin,23/07/1972,M,MGMT,General Manager,96120,20/10/2019,,Active,,3,4,Paris
201402,Kimberly,Williams,31/10/1979,F,RD,ML Engineer,77760,30/11/2019,,Active,,3,3,Paris
201403,Lazzaro,Rossellini,26/11/1980,F,SALES,Sales Manager,73440,08/12/2019,30/03/2022,Terminated,Resignation,4,3,Milan
201404,Tullio,Rinaldi,11/02/1979,F,IT,Cloud Engineer,59400,03/12/2019,02/02/2020,Terminated,Other,3,3,Milan
201405,Luciano,Canil,03/04/1991,M,IT,Systems Administrator,89640,18/11/2019,,Active,,3,3,Milan
201406,Leo,Kabus,02/12/1973,M,OPS,Supply Chain Specialist,68040,06/12/2019,,Active,,4,4,Berlin
201407,Hubert,Wieloch,14/03/1999,F,OPS,Production Supervisor,35640,26/11/2019,08/03/2020,Terminated,Resignation,4,1,Berlin
201408,Nicolas,Valentin,17/07/1981,F,ADMIN,Administrative Coordinator,58320,06/12/2019,,Active,,3,5,Paris
201409,Vincentio,Balotelli,28/04/1988,M,MGMT,CTO,140000,14/12/2019,20/01/2021,Terminated,Resignation,4,4,Paris
201410,Paul,Gilbert,29/06/1995,M,RD,Lead Engineer,125280,26/12/2019,,Active,,3,3,Paris
201411,Lucrezia,Versace,22/01/1985,M,SALES,Sales Manager,100000,16/12/2019,,Active,,3,4,Milan
201412,Enzo,Donà,04/01/1980,F,SALES,Sales Manager,63720,15/12/2019,,Active,,3,3,Milan
201413,Rhonda,Chapman,22/06/1990,M,IT,Cloud Engineer,71500,18/01/2020,,Active,,2,3,Milan
201414,Erich,Seifert,24/01/1982,F,OPS,Operations Manager,44000,07/01/2020,,Active,,3,4,Berlin
